ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,bodyPart,condition,eventData,eventId,expertise,familyMember,gender,informationPage,interest,location,name,nluEngineVersion,professionalSuffix,requestLatency,salientTerm,specialty,subspecialty,symptom,timestamp,type,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,248,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1866, 'specialty': 'family medicine', 'type': 'provider'}",6709ec3814519701d6118074,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1866,,family medicine,,,2024-10-12 06:25:44.559,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,280,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2011, 'specialty': 'family medicine', 'type': 'provider'}",6709ecc414519701d61183c9,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,2011,,family medicine,,,2024-10-12 06:28:04.654,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,289,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1754, 'specialty': 'family medicine', 'type': 'provider'}",6709ecda14519701d611845a,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1754,,family medicine,,,2024-10-12 06:28:26.140,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,299,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2803, 'specialty': 'family medicine', 'type': 'provider'}",6709ece814519701d61184a3,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,2803,,family medicine,,,2024-10-12 06:28:40.047,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,328,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 3422, 'specialty': 'family medicine', 'type': 'provider'}",6709ed2214519701d6118612,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,3422,,family medicine,,,2024-10-12 06:29:38.553,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89a6df6c-45d6-4564-951a-6312c6a11d4d,364,,,"{'informationPage': 'Orthopaedics & Physical Performance', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 5067, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6709edc014519701d6118a31,,,,Orthopaedics & Physical Performance,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,5067,pediatric,pediatric,pediatric,,2024-10-12 06:32:16.248,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a301ae56-8ed3-4a52-8476-e78bc6314526,26,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 545, 'specialty': 'dentistry', 'type': 'provider'}",670ab2658529bdd2889777e2,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,545,,dentistry,,,2024-10-12 20:31:17.800,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a301ae56-8ed3-4a52-8476-e78bc6314526,52,,,"{'interest': 'oral', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 497, 'salientTerm': 'oral', 'specialty': 'dentistry', 'subspecialty': 'oral', 'type': 'provider'}",670ab2858529bdd288977990,,,,,oral,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,497,oral,dentistry,oral,,2024-10-12 20:31:49.853,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67dcbb73-83f4-46af-898f-414493e39771,27,,,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 499, 'specialty': 'family medicine', 'type': 'provider'}",670ec2a8c6d56ea441603cf8,,,,,,,,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,,499,,family medicine,,,2024-10-15 22:29:44.970,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43e29b8a-0f5f-421c-862c-a9d92bc17663,29,,,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1309, 'salientTerm': 'physical', 'specialty': 'surgery', 'subspecialty': 'surgery', 'type': 'provider'}",670e7d87f9334728e3f9bbcc,,,,,,,,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,,1309,physical,surgery,surgery,,2024-10-15 17:34:47.508,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8e2ebbe4-af0c-4034-b63f-7e087137ab92,81,,,"{'location': '1500 5 blocks', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3009, 'type': 'provider'}",670c098c14519701d621cdcd,,,,,,1500 5 blocks,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,3009,,,,,2024-10-13 20:55:24.532,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8e2ebbe4-af0c-4034-b63f-7e087137ab92,101,,,"{'location': '1500 5 blocks', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1731, 'type': 'provider'}",670c09a114519701d621cebc,,,,,,1500 5 blocks,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,1731,,,,,2024-10-13 20:55:45.155,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19388ca6-f151-4049-99a0-2a6dd9865074,17,,,"{'location': 'Columbus', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1351, 'type': 'provider'}",670b12c68529bdd2889b6b55,,,,,,Columbus,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1351,,,,,2024-10-13 03:22:30.323,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6e988998-7ff3-4c55-853f-f030d00e7ecd,16,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2142, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",670c02d48529bdd288a1fc9c,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,2142,pediatric,pediatric,pediatric,,2024-10-13 20:26:44.794,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6e988998-7ff3-4c55-853f-f030d00e7ecd,27,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1486, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",670c030c8529bdd288a1ff2b,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,1486,pediatric,pediatric,pediatric,,2024-10-13 20:27:40.286,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fc824e5c-75f6-4c68-8790-c33c5e2e15c3,26,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 429, 'specialty': 'family medicine', 'type': 'provider'}",670bcca18529bdd2889fa3a8,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,429,,family medicine,,,2024-10-13 16:35:29.326,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fc824e5c-75f6-4c68-8790-c33c5e2e15c3,36,,,"{'location': '14414', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 284, 'specialty': 'family medicine', 'type': 'provider'}",670bccb18529bdd2889fa433,,,,,,14414,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,284,,family medicine,,,2024-10-13 16:35:45.901,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6d538cf6-3278-4deb-a8a6-40fca1e87159,15,,,"{'name': 'grams', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 4510, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",670bc17a8529bdd2889f4aa2,,,,,,,grams,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,4510,pediatric,pediatric,pediatric,,2024-10-13 15:47:54.286,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,348a318c-db97-4052-90a2-d956ae18f40e,25,,,"{'name': 'Lee Kehoe', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3286, 'type': 'provider'}",670c424a8529bdd288a4e292,,,,,,,Lee Kehoe,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,3286,,,,,2024-10-14 00:57:30.963,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43b5432-a7e6-47fb-86d7-541bd29b6297,25,,,"{'location': 'Caledonia', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3109, 'specialty': 'family medicine', 'type': 'provider'}",670bd53a14519701d61f7f9a,,,,,,Caledonia,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,3109,,family medicine,,,2024-10-13 17:12:10.280,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43b5432-a7e6-47fb-86d7-541bd29b6297,34,,,"{'location': 'Caledonia', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2794, 'specialty': 'family medicine', 'type': 'provider'}",670bd56c14519701d61f8175,,,,,,Caledonia,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,2794,,family medicine,,,2024-10-13 17:13:00.354,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c25677c6-2544-4256-963d-529ea814b550,39,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 395, 'specialty': 'dentistry', 'type': 'provider'}",670c2ff38529bdd288a40b46,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,395,,dentistry,,,2024-10-13 23:39:15.110,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bf8d22f-cbba-4b15-b066-b1c54dbfd16f,27,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 450, 'specialty': 'family medicine', 'type': 'provider'}",670c521f14519701d625105f,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,450,,family medicine,,,2024-10-14 02:05:03.713,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92f48c03-0269-4c9f-b7ba-7661c51f6d17,26,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 562, 'specialty': 'family medicine', 'type': 'provider'}",670c2a4b14519701d6234623,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,562,,family medicine,,,2024-10-13 23:15:07.304,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92f48c03-0269-4c9f-b7ba-7661c51f6d17,61,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1699, 'specialty': 'family medicine', 'type': 'provider'}",670c2ac414519701d6234b79,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,1699,,family medicine,,,2024-10-13 23:17:08.497,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92f48c03-0269-4c9f-b7ba-7661c51f6d17,72,,,"{'location': '14450', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 660, 'specialty': 'family medicine', 'type': 'provider'}",670c2ad814519701d6234c5b,,,,,,14450,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,660,,family medicine,,,2024-10-13 23:17:28.521,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92f48c03-0269-4c9f-b7ba-7661c51f6d17,86,,,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1065, 'specialty': 'family medicine', 'type': 'provider'}",670c2b2714519701d6234f97,,,,,,,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,1065,,family medicine,,,2024-10-13 23:18:47.787,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92f48c03-0269-4c9f-b7ba-7661c51f6d17,96,,,"{'location': 'Fairport', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1953, 'specialty': 'family medicine', 'type': 'provider'}",670c2b3314519701d6235038,,,,,,Fairport,,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,,1953,,family medicine,,,2024-10-13 23:18:59.857,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,740ba041-bd84-4c6f-a4a9-5f8566e993ac,25,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1696, 'subspecialty': 'Spinal Surgery', 'type': 'provider'}",670adcc38529bdd288995938,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1696,,,Spinal Surgery,,2024-10-12 23:32:03.031,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,067d1d06-e7e4-4e77-a994-a13386c9ff0c,35,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 874, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",670a8b8414519701d615351c,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,874,psychiatry,psychiatry,,,2024-10-12 17:45:24.561,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,067d1d06-e7e4-4e77-a994-a13386c9ff0c,47,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 772, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'subspecialty': 'child & adolescent', 'type': 'provider'}",670a8bb214519701d615372c,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,772,psychiatry,psychiatry,child & adolescent,,2024-10-12 17:46:10.849,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,067d1d06-e7e4-4e77-a994-a13386c9ff0c,128,,,"{'location': '14580', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1291, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'subspecialty': 'child & adolescent', 'type': 'provider'}",670a8c7614519701d6154038,,,,,,14580,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1291,psychiatry,psychiatry,child & adolescent,,2024-10-12 17:49:26.962,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37e6594f-1930-4d43-b0fd-56b8d4685ab6,33,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1546, 'salientTerm': 'allergy', 'specialty': 'allergy', 'type': 'provider'}",6709efa614519701d61197ec,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1546,allergy,allergy,,,2024-10-12 06:40:22.071,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37e6594f-1930-4d43-b0fd-56b8d4685ab6,47,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1470, 'salientTerm': 'allergy', 'specialty': 'allergy', 'subspecialty': 'asthma, allergy, immunology', 'type': 'provider'}",6709efaf14519701d611984a,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1470,allergy,allergy,"asthma, allergy, immunology",,2024-10-12 06:40:31.808,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,608c7bc6-cf93-4449-9910-a92d739de64b,27,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 280, 'specialty': 'dentistry', 'type': 'provider'}",670a7ff214519701d614b1fb,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,280,,dentistry,,,2024-10-12 16:56:02.221,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,839dbc39-6320-4d30-b4f6-c9030dc7e816,18,,,"{'name': 'Mary Lee Scalise', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 3384, 'type': 'provider'}",670afcdf14519701d61a3560,,,,,,,Mary Lee Scalise,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,3384,,,,,2024-10-13 01:49:03.374,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,4d6a39c5-6cb8-44a3-aa3b-6c990845a29b,25,,,"{'location': 'Webster, NY', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 3910, 'salientTerm': 'obstetric', 'specialty': 'obstetric', 'type': 'provider'}",670a930c8529bdd28895dd34,,,,,,"Webster, NY",,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,3910,obstetric,obstetric,,,2024-10-12 18:17:32.033,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,115450f0-61fd-4a7f-a242-bb85eafbf878,27,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1489, 'specialty': 'dentistry', 'type': 'provider'}",670a64728529bdd28893f385,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1489,,dentistry,,,2024-10-12 14:58:42.635,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f6904aba-8ddc-43f1-9378-6cff4e6a9868,115,,,"{'location': 'Webster', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 544, 'type': 'provider'}",670a57188529bdd288939c0c,,,,,,Webster,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,544,,,,,2024-10-12 14:01:44.358,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,513f72f2-4345-4757-bc9b-c5c0650845af,31,,,"{'name': 'William Archibald', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2668, 'type': 'provider'}",670ae8668529bdd28899d393,,,,,,,William Archibald,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,2668,,,,,2024-10-13 00:21:42.773,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,407cbbc7-605d-4e1f-96bb-b00480432cf5,30,,,"{'name': 'moi cette', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 9592, 'subspecialty': 'urinary incontinence', 'type': 'provider'}",670a99c314519701d615ee95,,,,,,,moi cette,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,9592,,,urinary incontinence,,2024-10-12 18:46:11.052,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,10fa9054-c1ab-4543-8cee-06178afcc3ce,26,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 882, 'specialty': 'family medicine', 'type': 'provider'}",6709c6cf8529bdd288900e47,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,882,,family medicine,,,2024-10-12 03:46:07.257,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fea839b2-ffaa-4efc-8875-9aecd96163c3,18,,,"{'name': 'bill', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1040, 'type': 'provider'}",670a7dd714519701d6149a87,,,,,,,bill,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,,1040,,,,,2024-10-12 16:47:03.184,provider,PROVIDER_MEDICAL_ATTRIBUTE
