CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,graphId,nluEngineVersion,requestLatency,titleOrNodeId,types
9dea61ff-6ad7-4e72-8b37-99e9b7bbe2d2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1955, 'titleOrNodeId': 'nurse', 'types': []}",6700a46a55f202ce2628f1e6,2024-10-05 05:28:58.184,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1955,nurse,[]
2c5e64f4-fa2b-4dc1-927d-52254fbdb6fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 791, 'titleOrNodeId': 'Telemedicine', 'types': []}",6700e80755f202ce262a89be,2024-10-05 10:17:27.826,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,791,Telemedicine,[]
adf68bda-0fe8-4ffe-b62f-0c6978251f7a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,"{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1509, 'titleOrNodeId': 'parking', 'types': []}",670135f7ce37c37834b5372e,2024-10-05 15:49:59.485,KNOWLEDGE,ed51c091992f15ee3437d570f957462f15e8d665,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1509,parking,[]
adf68bda-0fe8-4ffe-b62f-0c6978251f7a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1509, 'titleOrNodeId': 'Visitor Policy', 'types': [{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'salient term'}]}",670135f7ce37c37834b5372f,2024-10-05 15:49:59.488,KNOWLEDGE,ed51c091992f15ee3437d570f957462f15e8d665,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1509,Visitor Policy,"[{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'salient term'}]"
095d5a5b-ce1c-4eb7-88f6-6d4ad783737d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1209, 'titleOrNodeId': 'emergency', 'types': [{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'emergency'}]}",67016ac155f202ce262e7d68,2024-10-05 19:35:13.889,KNOWLEDGE,ed51c091992f15ee3437d570f957462f15e8d665,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1209,emergency,"[{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'emergency'}]"
095d5a5b-ce1c-4eb7-88f6-6d4ad783737d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1209, 'titleOrNodeId': 'Visitor Policy', 'types': [{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'salient term'}]}",67016ac155f202ce262e7d69,2024-10-05 19:35:13.891,KNOWLEDGE,ed51c091992f15ee3437d570f957462f15e8d665,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1209,Visitor Policy,"[{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nodeId': 'salient term'}]"
e3983175-2001-4274-8f7d-5786029e4c7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1054, 'titleOrNodeId': 'provider', 'types': []}",67008694ce37c37834b02c67,2024-10-05 03:21:40.557,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1054,provider,[]
e3983175-2001-4274-8f7d-5786029e4c7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1201, 'titleOrNodeId': 'neurology', 'types': [{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'subspecialty'}, {'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'specialty'}]}",67008706ce37c37834b032ad,2024-10-05 03:23:34.477,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1201,neurology,"[{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'subspecialty'}, {'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'specialty'}]"
e3983175-2001-4274-8f7d-5786029e4c7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1201, 'titleOrNodeId': 'appointment', 'types': [{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'isolated important concepts'}]}",67008706ce37c37834b032ae,2024-10-05 03:23:34.480,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1201,appointment,"[{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'isolated important concepts'}]"
66c8c8c1-f6e8-4c09-aef4-93c63c51fe1b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'graphId': 'ed51c091992f15ee3437d570f957462f15e8d665', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 989, 'titleOrNodeId': 'provider', 'types': []}",6701458855f202ce262ca33f,2024-10-05 16:56:24.654,KNOWLEDGE,ed51c091992f15ee3437d570f957462f15e8d665,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,989,provider,[]
e326b4d6-8812-4b93-89f0-28b08aad4bc4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1420, 'titleOrNodeId': 'laboratory', 'types': [{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'salient term'}]}",6700db98ce37c37834b35ee2,2024-10-05 09:24:24.858,KNOWLEDGE,450d7a66b72d7d2297bae22d431d9aa93c5e53cd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1420,laboratory,"[{'graphId': '450d7a66b72d7d2297bae22d431d9aa93c5e53cd', 'nodeId': 'salient term'}]"
33de2658-a253-456b-98d6-371f415a5bf7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 3210, 'titleOrNodeId': 'Complaints', 'types': []}",670a3bfa8529bdd288932e68,2024-10-12 12:06:02.688,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,3210,Complaints,[]
0818627e-5842-47c8-9453-7b56c7092bff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1166, 'titleOrNodeId': 'Pharmacy', 'types': []}",670a4fc714519701d6134166,2024-10-12 13:30:31.692,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1166,Pharmacy,[]
9b445e9c-1a51-4ba4-8df2-b6c937d1cbc4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2123, 'titleOrNodeId': 'procedure', 'types': []}",6709d4658529bdd28890cb80,2024-10-12 04:44:05.905,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2123,procedure,[]
9b445e9c-1a51-4ba4-8df2-b6c937d1cbc4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 945, 'titleOrNodeId': 'procedure', 'types': []}",6709d47a8529bdd28890cc3c,2024-10-12 04:44:26.362,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,945,procedure,[]
ebb40686-988d-429b-8fda-020c2f9243c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 926, 'titleOrNodeId': 'provider', 'types': []}",670b02318529bdd2889acf5f,2024-10-13 02:11:45.157,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,926,provider,[]
ebb40686-988d-429b-8fda-020c2f9243c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 394, 'titleOrNodeId': 'dermatology', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]}",670b023c8529bdd2889acfdd,2024-10-13 02:11:56.755,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,394,dermatology,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]"
ebb40686-988d-429b-8fda-020c2f9243c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1290, 'titleOrNodeId': 'skin cancer treatment', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'subspecialty'}]}",670b02708529bdd2889ad1cd,2024-10-13 02:12:48.328,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1290,skin cancer treatment,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'subspecialty'}]"
76b5cc30-fcbd-4a6a-acf8-91afcb0d15ba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1575, 'titleOrNodeId': 'spine', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'body part'}]}",670aaf028529bdd288974c03,2024-10-12 20:16:50.520,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1575,spine,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'body part'}]"
76b5cc30-fcbd-4a6a-acf8-91afcb0d15ba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1575, 'titleOrNodeId': 'doctor', 'types': []}",670aaf028529bdd288974c04,2024-10-12 20:16:50.522,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1575,doctor,[]
76b5cc30-fcbd-4a6a-acf8-91afcb0d15ba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1856, 'titleOrNodeId': 'minimally invasive spine surgery', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'expertise'}]}",670aaf0e8529bdd288974ca9,2024-10-12 20:17:02.939,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1856,minimally invasive spine surgery,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'expertise'}]"
b4fe5d55-f8f2-4a72-ac4b-cf7980135f9e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2967, 'titleOrNodeId': 'laboratory', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'salient term'}]}",670aa82714519701d616a9da,2024-10-12 19:47:35.768,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2967,laboratory,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'salient term'}]"
b4fe5d55-f8f2-4a72-ac4b-cf7980135f9e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2967, 'titleOrNodeId': 'Imaging Sciences', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'information page'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'salient term'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]}",670aa82714519701d616a9db,2024-10-12 19:47:35.769,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2967,Imaging Sciences,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'information page'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'salient term'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]"
b4fe5d55-f8f2-4a72-ac4b-cf7980135f9e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2967, 'titleOrNodeId': 'Address & Hours', 'types': []}",670aa82714519701d616a9dc,2024-10-12 19:47:35.771,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2967,Address & Hours,[]
03668962-5978-4c99-9aa9-b459d786098e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1578, 'titleOrNodeId': 'provider', 'types': []}",670af7d58529bdd2889a6baa,2024-10-13 01:27:33.931,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1578,provider,[]
03668962-5978-4c99-9aa9-b459d786098e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1333, 'titleOrNodeId': 'neurology', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'subspecialty'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]}",670af7e98529bdd2889a6c8f,2024-10-13 01:27:53.002,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1333,neurology,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'subspecialty'}, {'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]"
1ccadefd-530b-41b4-9427-b792f405348f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1127, 'titleOrNodeId': 'provider', 'types': []}",670ae83e8529bdd28899d213,2024-10-13 00:21:02.369,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1127,provider,[]
3ac6e972-ac94-4f8c-8062-e91ad86fa2b8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 135, 'titleOrNodeId': 'Pay bill', 'types': []}",670aab408529bdd288971fa6,2024-10-12 20:00:48.109,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,135,Pay bill,[]
637e69ca-97d3-42e4-a64a-7b648122c0fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1475, 'titleOrNodeId': 'doctor', 'types': []}",670aacef8529bdd288973431,2024-10-12 20:07:59.230,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1475,doctor,[]
637e69ca-97d3-42e4-a64a-7b648122c0fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1475, 'titleOrNodeId': 'Telemedicine', 'types': []}",670aacef8529bdd288973432,2024-10-12 20:07:59.231,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1475,Telemedicine,[]
da843cad-a132-413a-b8a1-a0051431d5ad,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 983, 'titleOrNodeId': 'provider', 'types': []}",670a27fc8529bdd28892ebbd,2024-10-12 10:40:44.944,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,983,provider,[]
da843cad-a132-413a-b8a1-a0051431d5ad,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 701, 'titleOrNodeId': 'dentistry', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]}",670a28008529bdd28892ebdf,2024-10-12 10:40:48.795,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,701,dentistry,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]"
e7a2695b-370a-44f2-b1d9-be3c7347dfd6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2571, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]}",670aca4d8529bdd288988d29,2024-10-12 22:13:17.772,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2571,primary care,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'specialty'}]"
e7a2695b-370a-44f2-b1d9-be3c7347dfd6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2571, 'titleOrNodeId': 'accepting new patients', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'provider attribute'}]}",670aca4d8529bdd288988d2a,2024-10-12 22:13:17.775,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2571,accepting new patients,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'provider attribute'}]"
e7a2695b-370a-44f2-b1d9-be3c7347dfd6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2571, 'titleOrNodeId': 'doctor', 'types': []}",670aca4d8529bdd288988d2b,2024-10-12 22:13:17.777,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2571,doctor,[]
